id_number,Finished,Progress,Duration,Year,Month,Day,adults,children,postcode,exp_house_inc_2021,work_mood_2019,work_mood_2020,avg_work_hour_2019,avg_work_hour_2020,TDW_2019,EM_2019,EE_2019,LT_2019,ON_2019,TDW_2020,EM_2020,EE_2020,LT_2020,ON_2020,work_stability_2019,work_stability_2020,comfortable_2019,lonely_2019,active_2019,connected_2019,peaceful_2019,chaotic_2019,comfortable_2020,lonely_2020,active_2020,connected_2020,peaceful_2020,chaotic_2020,mental_cond_2019,mental_cond_2020,age_group,new_house_inc_2019,new_house_inc_2020
554,1,100,153.49910851862867,2021,1,17,2,2,3011,99583.02631668112,2,6,6,4,1,1,1,0,0,0,0,0,1,1,4,4,1,0,1,0,0,0,1,0,0,1,0,1,2,1,"(48.4,61.6]",107486.83247158161,233741.87592661974
555,1,100,7368.983952636375,2021,1,14,1,0,3149,160534.45338748876,6,5,6,2,1,0,0,0,0,0,0,0,1,0,2,2,0,0,1,0,0,0,1,0,0,1,0,0,1,1,"(35.2,48.4]",102486.64405971955,56821.149264482054
556,1,100,583.5703713183489,2021,1,23,3,1,3138,74848.28294663466,2,6,6,6,0,1,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,1,0,0,0,0,1,0,1,3,"(35.2,48.4]",231771.80885666286,186043.049716344
557,1,100,143.36638497927322,2021,1,15,2,2,3065,100074.29206183026,5,6,6,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,2,3,"(48.4,61.6]",106187.57009609514,0
558,1,100,1371.6874672339245,2021,1,28,1,1,3156,165015.99973158367,2,1,6,1,1,0,0,0,0,NA,NA,NA,NA,NA,2,NA,1,0,1,0,0,0,0,0,0,1,0,0,2,1,"(48.4,61.6]",50496.38763931324,40411.813422327075
559,1,100,369.8962854162918,2021,1,2,2,1,3093,104597.92132261796,2,2,6,1,1,0,0,0,0,1,0,0,0,0,1,3,1,0,1,0,0,1,0,0,1,1,0,0,2,3,"(61.6,74.8]",63483.866037406406,193372.33801461352
560,1,100,281.01993073567763,2021,1,19,3,2,3106,193015.1905519862,6,6,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,2,"(35.2,48.4]",52515.25940027283,53782.302475183955
561,1,100,792.0989177369789,2021,1,20,2,2,3151,139141.58207411267,2,6,2,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,1,0,0,1,1,0,0,2,3,"(48.4,61.6]",222567.37927290137,0
562,1,100,205.89872495849258,2021,1,26,1,0,3056,45123.95530766995,6,1,6,1,1,0,0,0,0,NA,NA,NA,NA,NA,1,NA,0,0,1,1,0,0,1,0,0,0,1,0,1,2,"(35.2,48.4]",86108.5677475864,67953.6274135852
563,1,100,1043.4120763936369,2021,1,18,2,1,3055,83395.94081738313,4,1,5,1,0,0,1,0,0,NA,NA,NA,NA,NA,2,NA,1,0,1,0,0,0,1,0,0,1,0,0,1,2,"(35.2,48.4]",83117.45243220645,145927.23513913868
564,1,100,1016.0606511410022,2021,1,29,2,0,3098,94317.71677531526,2,6,6,4,1,0,1,0,0,1,0,0,0,0,1,3,0,0,1,0,1,1,1,0,0,0,0,1,3,2,"(48.4,61.6]",32875.22902245865,98854.7681146837
565,1,100,370.60078081782495,2021,1,17,2,0,3150,89126.17480153852,2,1,6,1,1,0,0,0,0,NA,NA,NA,NA,NA,2,NA,0,0,1,0,0,0,1,0,0,0,0,0,2,2,"(48.4,61.6]",81641.36747023248,47509.40231514873
566,1,100,104.17308671279761,2021,1,31,1,-0,3078,96474.16119429447,1,1,5,1,0,0,0,0,0,NA,NA,NA,NA,NA,1,NA,0,0,1,0,0,0,1,0,0,1,1,1,2,3,"(74.8,88.1]",126481.94152240912,183463.53833930488
567,1,100,807.9355549914692,2021,1,8,2,0,3017,108610.24419079359,2,6,4,6,1,0,1,0,1,1,0,0,1,0,1,4,1,0,1,0,0,0,1,0,0,0,0,0,3,3,"(48.4,61.6]",93142.82553690311,170129.1443221964
568,1,100,1003.8295765551806,2021,1,11,1,2,3105,177500.05458290063,2,2,4,1,1,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,1,0,0,1,0,0,0,1,1,"(35.2,48.4]",104090.36970140389,110860.22376341079
569,1,100,782.2016020894862,2021,1,23,1,2,3154,210854.85160123758,2,6,6,1,0,0,0,0,1,0,1,1,1,1,4,3,0,0,0,0,0,1,1,1,1,0,0,0,3,2,"(48.4,61.6]",95548.06584703174,210166.06240221366
570,1,100,452.78031088829664,2021,1,15,1,-0,3069,135456.43408423883,2,4,6,6,0,0,1,0,0,0,0,0,1,0,2,3,0,0,1,0,0,0,1,0,0,1,0,0,2,3,"(74.8,88.1]",70284.63247225841,124388.44237669003
571,1,100,322.3842050739308,2021,1,25,1,0,3053,215892.54146226746,2,6,5,1,1,0,0,1,0,1,0,0,1,1,1,2,0,0,1,0,0,1,0,0,0,1,0,0,3,2,"(35.2,48.4]",85375.65431089053,159593.65558598062
572,1,100,575.7141056462553,2021,1,31,2,3,3070,210604.26088817941,2,1,3,1,1,0,0,0,0,NA,NA,NA,NA,NA,1,NA,0,0,1,0,0,0,1,0,0,1,0,1,1,1,"(48.4,61.6]",139729.73449438723,49709.820772773084
573,1,100,1943.2337714978466,2021,1,27,2,1,3029,109453.96352738437,2,6,6,2,0,0,0,0,0,0,1,0,0,0,1,4,0,0,1,0,0,0,1,0,0,0,0,1,2,3,"(35.2,48.4]",26843.97781847671,96768.48532562843
574,1,100,579.0975332165356,2021,1,15,2,2,3008,113281.64628707535,3,6,6,1,1,0,0,0,0,1,0,0,1,0,2,3,1,1,1,0,0,0,1,0,0,1,0,1,2,2,"(35.2,48.4]",179687.50802881503,123415.00644917962
575,1,100,1038.6557005390478,2021,1,5,3,1,3056,127453.77664232763,4,1,5,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,"(35.2,48.4]",111715.7236123964,0
576,1,100,437.2815459350056,2021,1,11,2,1,3059,143123.4033344277,4,1,1,6,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,2,1,"(48.4,61.6]",146382.54263283667,136402.18815757442
577,1,100,1290.804235011899,2021,1,29,2,1,3042,163711.00360380416,5,1,4,1,1,1,1,1,0,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,1,0,0,1,0,0,3,3,"(48.4,61.6]",160600.99363156524,135152.05157145232
578,1,100,571.6086941446771,2021,1,29,1,2,3046,143503.22712011106,2,3,2,2,1,0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,1,1,0,1,0,0,0,1,1,"(48.4,61.6]",81597.640247588075,145988.28293701465
579,1,100,868.1481373059893,2021,1,1,3,0,3194,120814.24485918424,6,6,5,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,1,3,"(61.6,74.8]",94670.26525237913,0
580,1,100,517.6953802892264,2021,1,22,3,0,3104,132418.71535310324,5,2,6,1,1,1,0,1,0,0,0,1,1,0,1,3,0,0,1,0,0,0,0,0,0,0,0,1,2,2,"(35.2,48.4]",142516.13825980795,0
581,1,100,390.07693688778994,2021,1,1,1,1,3077,114741.22730237267,3,1,6,1,0,0,0,1,0,NA,NA,NA,NA,NA,1,NA,0,0,1,0,0,0,1,0,0,0,0,0,1,2,"(35.2,48.4]",66382.09689582985,0
582,1,100,1348.0891138680267,2021,1,19,1,1,3105,108380.59140346947,2,2,6,2,1,0,0,1,0,0,0,0,1,0,1,4,0,0,0,0,1,0,0,0,0,0,1,0,2,3,"(35.2,48.4]",114586.32312166145,89547.15545597037
583,1,100,295.6439310131686,2021,1,26,3,2,3109,141661.67466087756,2,1,6,1,1,1,1,0,1,NA,NA,NA,NA,NA,4,NA,0,0,0,0,0,0,1,0,1,1,1,0,2,3,"(48.4,61.6]",95218.23228432602,59313.22257681181
584,1,100,259.71740139524036,2021,1,11,1,1,3103,0,6,5,6,1,1,0,0,0,1,1,0,0,1,0,1,2,1,0,0,1,1,0,1,0,0,1,0,1,1,3,"(21.9,35.2]",153369.89084294363,215180.1787799795
585,1,100,3088.4263756158784,2021,1,25,2,-0,3025,84483.77494089215,2,6,6,6,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,1,0,0,1,1,"(35.2,48.4]",154630.4506893701,85250.44604670769
586,1,100,267.8296915781084,2021,1,27,1,2,3194,314134.49175849406,2,4,3,6,1,0,0,0,1,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,1,0,0,1,3,"(35.2,48.4]",44326.59041734783,107102.10208307735
587,1,100,577.0805529424412,2021,1,11,3,0,3170,161094.9189063557,2,6,1,3,1,0,0,0,0,1,0,0,1,0,2,3,1,0,0,0,0,1,0,0,0,1,0,0,2,3,"(48.4,61.6]",175969.03116078262,79971.51008655182
588,1,100,185.56571707838904,2021,1,24,1,1,3009,217359.93214724702,6,1,6,1,0,0,0,0,0,NA,NA,NA,NA,NA,2,NA,0,0,1,0,0,1,0,0,0,1,0,0,1,3,"(48.4,61.6]",196192.0093529107,0
589,1,100,314.1944336773535,2021,1,22,2,2,3155,87639.51007079706,6,5,6,1,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1,0,0,1,0,1,1,1,"(48.4,61.6]",65919.3848163582,117766.41552203248
590,1,100,672.1199379491237,2021,1,7,2,2,3071,249112.6675145353,2,6,6,5,1,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,1,1,2,2,"(35.2,48.4]",98216.49873356966,0
591,1,100,410.34235101605776,2021,1,23,1,2,3035,137598.8801492993,4,6,6,4,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,0,0,1,1,1,0,1,0,1,1,1,"(48.4,61.6]",132909.72531106765,0
592,1,100,994.5434883993001,2021,1,18,2,2,3160,145166.11711876377,6,5,2,5,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,2,"(48.4,61.6]",69888.2749987407,175311.9967425256
593,1,100,337.1950352192501,2021,1,2,2,2,3192,77654.20682134043,2,6,3,6,0,0,1,0,0,0,0,0,1,1,1,3,1,0,0,0,0,1,0,0,0,1,0,0,2,3,"(48.4,61.6]",75946.21894471694,0
594,1,100,119.94405552146152,2021,1,10,1,-0,3108,85248.34944819224,2,1,6,1,1,0,0,0,1,NA,NA,NA,NA,NA,3,NA,1,0,1,0,0,1,1,0,0,1,0,0,1,2,"(48.4,61.6]",156870.1458373949,41269.87036149492
595,1,100,92.41398966249744,2021,1,7,1,0,3032,172230.0514290792,2,6,4,2,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,1,0,0,1,1,0,1,0,0,1,1,"(48.4,61.6]",132357.46613219247,0
596,1,100,1125.971534949044,2021,1,22,3,0,3048,119067.80580520266,3,1,6,1,1,1,0,0,0,0,0,1,0,0,2,3,1,0,1,0,1,0,1,0,0,1,0,0,3,3,"(35.2,48.4]",96068.48677448579,0
597,1,100,140.23377272052767,2021,1,20,1,2,3194,133741.1298509504,2,6,6,6,1,0,0,0,0,1,0,1,1,0,1,4,0,0,1,1,0,0,1,0,0,1,0,1,2,1,"(61.6,74.8]",284878.04726866574,34888.85999047572
598,1,100,215.23179970382307,2021,1,23,1,1,3161,179363.1609958498,4,1,6,1,1,0,0,1,0,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,1,1,0,0,2,3,"(35.2,48.4]",174043.6418130585,0
599,1,100,121.43138482701644,2021,1,12,1,0,3172,124530.9833489386,4,1,6,1,1,0,0,0,0,NA,NA,NA,NA,NA,1,NA,0,0,1,1,1,1,1,0,0,0,0,1,1,3,"(48.4,61.6]",41909.64817786786,131077.4996621108
600,1,100,337.9510007192945,2021,1,31,3,-0,3077,0,2,6,6,1,1,1,0,1,0,0,0,0,0,0,1,3,0,1,0,0,1,0,0,0,0,1,0,0,1,3,"(35.2,48.4]",225711.20144484536,50913.82880357032
601,1,100,386.6391507765153,2021,1,25,4,1,3116,221740.2817633062,4,3,6,1,1,0,0,1,1,0,0,0,1,0,4,2,0,0,1,0,1,0,1,0,0,0,0,1,2,3,"(48.4,61.6]",64502.05567360251,0
602,1,100,103.08462796374351,2021,1,9,1,2,3189,87087.9956008446,2,5,2,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,"(35.2,48.4]",126761.41029876887,126985.25440023115
603,1,100,154.6690673716992,2021,1,19,1,1,3196,193920.8450887971,5,1,6,1,1,0,1,0,0,NA,NA,NA,NA,NA,2,NA,1,1,0,0,0,0,1,0,0,1,0,0,3,3,"(48.4,61.6]",83514.77893429802,98799.678575968
604,1,100,645.8334430761792,2021,1,21,1,1,3166,0,2,1,6,1,1,0,0,1,0,1,0,0,0,0,2,4,0,0,1,1,0,0,1,0,0,1,0,1,3,2,"(35.2,48.4]",132153.01704103535,96152.99219778241
605,1,100,164.28339018326744,2021,1,1,2,1,3128,0,2,4,6,1,1,0,1,1,1,0,0,0,1,1,1,2,0,0,0,0,0,0,1,0,0,1,0,0,3,3,"(35.2,48.4]",146446.99840348418,0
606,1,100,1996.246004808026,2021,1,2,4,1,3074,201053.49651613575,2,1,4,1,1,0,1,0,1,NA,NA,NA,NA,NA,1,NA,1,0,1,0,0,0,1,0,0,1,1,1,1,2,"(21.9,35.2]",34520.30161308218,129612.82989928161
607,1,100,291.6791659727342,2021,1,12,1,1,3116,59591.23980556157,2,1,3,1,1,0,0,1,0,NA,NA,NA,NA,NA,1,NA,0,0,1,1,0,1,0,0,0,0,0,1,2,2,"(35.2,48.4]",94254.10618610232,0
608,1,100,949.4138752043295,2021,1,31,1,1,3186,64801.92752115529,6,6,3,6,1,0,1,0,0,0,0,0,1,0,1,4,0,0,0,1,1,0,0,0,0,0,0,0,3,2,"(48.4,61.6]",38299.645745437156,0
609,1,100,396.7800170172467,2021,1,5,2,1,3137,69874.84685519393,2,1,2,1,0,0,1,1,0,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,1,0,0,1,0,1,1,2,"(48.4,61.6]",19960.477065806033,143906.3769617732
610,1,100,153.1103428605819,2021,1,4,1,1,3157,87923.99774501382,4,6,1,6,1,0,0,0,0,0,0,0,0,1,2,3,0,0,1,0,0,0,0,0,0,1,0,1,1,1,"(48.4,61.6]",130661.01158246878,70667.43055112404
611,1,100,2425.6186071368156,2021,1,11,2,1,3085,252252.5953358859,2,1,3,1,0,0,0,0,0,NA,NA,NA,NA,NA,1,NA,0,0,0,0,1,0,0,0,0,1,1,0,3,1,"(35.2,48.4]",92689.0738173667,130179.20812067478
612,1,100,298.65678648097645,2021,1,31,3,0,3071,0,4,5,6,1,1,0,0,0,0,1,0,0,0,1,4,3,0,0,0,0,0,0,1,0,0,1,0,1,1,1,"(35.2,48.4]",104529.17498377897,154962.26452966672
613,1,100,1125.8938004415372,2021,1,30,3,1,3053,70356.4238228828,4,3,6,6,1,1,0,0,0,1,1,0,1,1,1,4,0,0,0,0,0,1,0,0,0,1,0,0,1,1,"(35.2,48.4]",62597.85907900845,82411.34240073153
614,1,100,201.31049149479554,2021,1,19,1,1,3149,73099.54773313536,2,1,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,3,NA,0,0,1,0,0,0,1,1,0,0,0,1,1,1,"(48.4,61.6]",142467.99246707204,113326.10817259873
615,1,100,653.4904735543674,2021,1,20,1,0,3129,172820.0598344488,5,2,4,1,1,0,0,0,0,1,0,0,0,0,1,4,0,0,1,1,0,0,0,0,0,1,0,1,1,1,"(61.6,74.8]",160947.39247784414,159906.02487283415
616,0,16.5,NA,NA,NA,NA,1,-0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(35.2,48.4]",113680.25862279611,73551.48970327529
617,1,100,191.6501469570661,2021,1,27,3,2,3200,71496.2337794315,2,6,6,2,1,0,1,0,0,0,0,0,1,0,1,2,0,0,1,1,0,0,1,0,1,1,1,1,2,2,"(21.9,35.2]",56412.580146629145,97098.797305750355
618,1,100,547.252515904588,2021,1,16,1,2,3081,104841.78616729446,3,1,6,1,1,0,0,0,1,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,1,0,0,0,0,1,0,3,3,"(61.6,74.8]",59810.07191172773,80727.45124866656
619,1,100,1202.7077707958379,2021,1,20,2,3,3031,126461.16371907036,1,1,2,1,1,0,0,1,0,NA,NA,NA,NA,NA,2,NA,0,0,1,1,0,1,0,0,0,1,0,1,1,2,"(61.6,74.8]",67659.16934414156,0
620,1,100,209.22779050321867,2021,1,18,3,0,3074,144529.5590703147,2,6,6,1,0,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,1,0,0,1,3,"(35.2,48.4]",156005.77767220006,108220.42007023559
621,1,100,744.5279053870879,2021,1,15,4,2,3206,146577.02902420118,2,6,6,3,0,0,0,0,0,0,0,1,0,0,3,4,0,1,0,0,0,0,0,0,1,0,0,0,2,2,"(48.4,61.6]",44189.86308919359,112176.29222119921
622,1,100,1550.4682750374727,2021,1,19,1,1,3177,87838.42023649845,2,4,2,1,1,0,0,0,1,0,0,0,1,0,2,4,0,0,0,1,1,1,0,0,0,1,0,1,1,2,"(35.2,48.4]",179680.00269603977,206606.07493402925
623,1,100,194.72550271967873,2021,1,6,2,1,3194,96981.60033551912,2,4,3,4,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,2,"(48.4,61.6]",191351.4731710575,180306.64903914277
624,1,100,1918.2115639941796,2021,1,7,4,1,3103,111429.27940919514,4,3,6,5,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,2,"(35.2,48.4]",209281.01520114916,92013.65776741804
625,1,100,244.31662233961305,2021,1,17,3,1,3157,78399.45572877687,2,6,6,6,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,2,1,"(48.4,61.6]",102459.36786416531,158802.88817862613
626,1,100,2811.7596974867765,2021,1,16,2,0,3096,168414.28022923827,6,6,6,3,1,0,0,0,0,0,0,0,1,0,2,3,0,0,1,0,0,0,1,0,1,1,1,1,2,1,"(61.6,74.8]",88716.64370489973,0
627,1,100,523.1183605516217,2021,1,30,2,1,3047,229013.31411107088,2,1,6,1,0,0,0,0,0,NA,NA,NA,NA,NA,3,NA,0,0,1,0,0,1,1,0,0,0,0,1,1,2,"(61.6,74.8]",197221.9351746615,138278.51550585395
628,1,100,1262.1291428877785,2021,1,24,2,1,3034,84783.4988934506,3,6,3,4,1,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,"(48.4,61.6]",61175.670796775186,117760.09584760042
629,1,100,268.3875105153915,2021,1,30,3,2,3119,64121.9794731281,4,2,1,6,1,0,0,0,0,1,0,0,1,0,1,3,1,0,1,1,0,0,1,0,0,1,1,0,3,2,"(61.6,74.8]",77286.38014447746,129092.91790117933
630,1,100,1255.5538431067437,2021,1,5,3,0,3029,223341.32928796273,2,1,6,1,1,0,0,0,0,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,1,0,0,1,0,0,2,2,"(35.2,48.4]",68159.47872146768,86091.40252923193
631,1,100,873.4523848177353,2021,1,10,4,2,3134,261850.28036471622,6,6,6,1,1,0,1,0,0,0,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,1,0,1,1,3,"(61.6,74.8]",255025.3533346562,265620.22646344313
632,1,100,392.04869843868295,2021,1,4,2,4,3006,217791.1126083154,5,6,6,1,0,0,1,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,1,0,1,1,0,0,2,2,"(61.6,74.8]",126699.08972916559,0
633,1,100,180.11351571908057,2021,1,1,2,1,3079,99441.10167057847,6,6,6,6,1,0,0,0,0,1,0,0,0,0,2,3,0,0,1,1,0,0,0,0,0,1,0,0,3,3,"(48.4,61.6]",38332.410996390085,0
634,0,22,NA,NA,NA,NA,1,0,3020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(48.4,61.6]",65703.57779499699,0
635,1,100,784.9260527246612,2021,1,28,3,2,3058,190819.67988744733,2,6,2,1,1,0,0,0,0,1,1,1,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,1,1,2,"(35.2,48.4]",65760.52443868495,132378.41406384838
636,1,100,457.5610613871465,2021,1,14,2,2,3069,149458.85843642926,2,3,6,1,0,0,0,0,0,0,0,0,1,0,1,3,0,0,1,0,0,0,1,0,0,1,0,1,3,3,"(48.4,61.6]",48714.8615246737,75262.33664526025
637,1,100,1861.847464963498,2021,1,12,1,2,3112,125181.55517630889,2,6,6,6,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,3,3,"(21.9,35.2]",57092.45174536857,0
638,1,100,258.640155930014,2021,1,17,3,1,3076,167858.09289060265,2,2,6,1,1,0,0,0,1,1,0,0,1,1,2,4,0,0,0,0,0,0,1,0,0,1,0,0,1,2,"(48.4,61.6]",120161.58925144577,164664.6653860414
639,1,100,1422.2435397256972,2021,1,12,2,-0,3056,137850.86930826955,6,2,6,5,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,2,"(35.2,48.4]",70381.59153261315,0
640,1,100,54.2714537207319,2021,1,9,1,2,3051,162289.27425308133,2,6,2,2,1,0,0,1,0,0,0,0,1,0,1,3,0,0,1,0,0,1,1,0,0,1,0,0,1,2,"(35.2,48.4]",53669.980878090544,140289.9092282405
641,1,100,4633.030158047555,2021,1,7,4,0,3039,86063.25264682363,2,6,3,6,1,0,0,0,0,0,0,0,1,0,4,4,1,0,0,0,1,0,1,0,0,1,0,0,2,1,"(35.2,48.4]",59553.076294573606,77100.83566075802
642,1,100,2288.8660205345263,2021,1,31,2,0,3083,72281.23628862284,2,6,6,6,1,1,0,1,0,1,0,0,1,0,4,3,0,0,1,1,1,0,1,0,0,0,0,0,2,1,"(48.4,61.6]",131299.90897104223,83293.34869579886
643,1,100,251.51077290897757,2021,1,8,3,0,3153,118438.29667678269,2,4,6,4,1,1,1,1,0,1,1,1,1,0,2,4,1,0,0,0,0,1,0,0,0,0,0,1,1,1,"(35.2,48.4]",53376.1097580847,135637.89053961256
644,1,100,29.159437388228394,2021,1,4,1,0,3024,205982.25580746905,2,5,6,2,1,0,1,0,0,1,0,0,0,0,2,1,1,0,1,0,0,0,1,0,0,1,0,0,3,3,"(35.2,48.4]",184085.70791136287,0
645,1,100,377.3492252750432,2021,1,19,3,2,3021,122554.13277919125,2,1,6,6,1,0,1,0,0,0,0,0,1,0,2,3,1,0,1,0,0,0,1,0,0,0,0,0,1,1,"(74.8,88.1]",118790.5960872845,91961.13283182781
646,1,100,2335.542361689195,2021,1,21,2,1,3175,115854.54191271844,4,6,4,5,1,1,0,0,0,1,0,0,0,1,1,2,1,0,0,0,0,0,1,0,0,1,0,1,2,1,"(61.6,74.8]",110719.34687438115,190512.93555401947
647,1,100,960.3378544410599,2021,1,8,1,-0,3155,191432.61514232142,2,3,5,6,1,0,0,0,0,0,0,0,1,0,1,2,0,0,1,1,0,0,0,0,0,1,0,0,3,3,"(35.2,48.4]",75998.38493456651,297613.099152013
648,1,100,628.6793369632879,2021,1,2,1,1,3099,166034.3462418144,6,6,2,4,1,0,0,0,0,0,0,0,1,0,3,2,0,0,0,0,0,1,1,1,0,0,1,0,2,1,"(35.2,48.4]",53110.45102728707,175116.89157381258
649,1,100,212.85743897581943,2021,1,28,2,0,3167,0,2,6,3,1,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,1,1,"(48.4,61.6]",68009.73336834976,0
650,1,100,2280.2771022403795,2021,1,27,3,0,3055,92242.71483391839,5,6,6,1,0,0,1,0,0,1,0,0,1,0,3,3,0,0,1,1,1,0,0,0,0,0,0,0,1,1,"(61.6,74.8]",99842.78063072776,67009.78267863937
651,1,100,157.935004477288,2021,1,3,1,1,3193,82548.1957743844,2,6,1,1,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,1,0,0,1,0,0,1,3,"(35.2,48.4]",137867.79244770977,93697.08975491511
652,1,100,267.6012137656584,2021,1,13,3,2,3109,55320.59553241954,5,1,4,1,1,0,0,1,0,NA,NA,NA,NA,NA,3,NA,0,0,0,0,0,0,0,0,0,0,1,1,1,3,"(35.2,48.4]",60469.72585290062,131135.6954162173
653,1,100,308.4112263199086,2021,1,5,2,3,3073,86478.5328178354,2,1,6,1,0,0,0,0,1,NA,NA,NA,NA,NA,4,NA,1,0,1,0,0,0,1,0,0,1,0,0,1,1,"(48.4,61.6]",120798.86214963892,94799.37454473063
654,1,100,242.35349311261325,2021,1,27,1,1,3125,196615.12546752777,2,3,6,6,1,0,0,0,0,1,0,0,1,0,4,3,1,1,0,1,0,1,1,0,0,1,0,0,2,2,"(61.6,74.8]",99680.98549558187,127954.8251713984
655,1,100,3454.197699057458,2021,1,27,1,1,3147,176896.5869529774,4,2,6,6,1,0,1,1,0,0,1,1,1,0,1,4,0,1,1,1,0,0,0,0,0,1,0,1,1,3,"(61.6,74.8]",172802.08248692588,169869.72303912952
656,1,100,7072.89306799968,2021,1,15,3,4,3043,101718.33412807775,2,6,4,2,1,0,0,0,1,1,0,1,1,0,3,3,0,0,1,0,0,0,1,0,0,1,0,0,3,3,"(35.2,48.4]",120640.68548937561,146890.5432416317
657,1,100,1133.3762994538054,2021,1,5,2,0,3128,0,2,1,1,1,1,0,1,0,0,NA,NA,NA,NA,NA,1,NA,0,0,1,0,0,0,0,0,0,0,0,0,3,3,"(48.4,61.6]",88755.33618685529,104119.40336535707
658,1,100,213.01854536047256,2021,1,19,1,1,3174,117138.79004311943,2,1,2,1,1,0,1,1,0,NA,NA,NA,NA,NA,1,NA,1,0,0,0,0,0,1,0,0,0,1,0,3,1,"(48.4,61.6]",202831.44445155063,195445.29588509834
659,1,100,378.2404183670016,2021,1,5,4,2,3124,150446.29678345722,1,6,2,1,1,0,0,1,0,0,0,0,1,0,3,2,0,0,0,0,1,0,0,0,0,1,0,0,3,1,"(48.4,61.6]",125387.98286728874,123030.44628752016
660,1,100,566.6941094550145,2021,1,14,1,0,3080,86396.95538372718,4,6,6,4,0,0,0,0,0,0,1,0,0,1,1,3,0,0,1,0,0,1,0,0,0,1,1,0,1,1,"(48.4,61.6]",56228.18719077998,151159.72118592908
661,1,100,1992.2732819409175,2021,1,20,1,0,3069,114439.72911929223,6,2,6,6,1,0,0,0,0,0,0,0,1,1,2,4,0,1,1,1,0,0,1,0,0,0,0,0,1,1,"(48.4,61.6]",174017.99705119425,65940.98510818886
662,1,100,833.7598172934709,2021,1,14,1,0,3064,172615.6308719275,2,1,5,1,1,0,0,0,0,NA,NA,NA,NA,NA,1,NA,1,0,0,0,1,0,1,1,0,0,0,0,1,1,"(21.9,35.2]",116188.17267711638,0
663,1,100,805.3922585495461,2021,1,16,2,2,3097,116294.0001501353,2,6,6,3,1,0,1,0,0,0,0,1,1,0,1,3,0,1,1,0,0,0,1,1,0,0,1,0,1,3,"(61.6,74.8]",77435.7908164176,76967.15582428662
664,1,100,1365.3674651513059,2021,1,19,3,1,3030,191350.7606544498,2,6,6,1,1,0,0,0,0,0,0,0,1,0,2,1,0,1,0,1,1,0,0,0,0,1,0,0,2,3,"(35.2,48.4]",71968.75930980682,0
